date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:14:23	3360/3360	---MCZ	200	added ('OK')	image/png	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/images/icons/apple/apple-touch-icon-120x120.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/images/icons/apple/apple-touch-icon-120x120.png	(from https://www.drserkanaygin.com/)
08:14:23	4244/4244	---MCZ	200	added ('OK')	image/png	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/images/icons/apple/apple-touch-icon-144x144.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/images/icons/apple/apple-touch-icon-144x144.png	(from https://www.drserkanaygin.com/)
08:14:24	4693/4693	---MCZ	200	added ('OK')	image/png	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/images/icons/apple/apple-touch-icon-152x152.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/images/icons/apple/apple-touch-icon-152x152.png	(from https://www.drserkanaygin.com/)
08:14:24	5594/5594	---MCZ	200	added ('OK')	image/png	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/images/icons/apple/apple-touch-icon-180x180.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/images/icons/apple/apple-touch-icon-180x180.png	(from https://www.drserkanaygin.com/)
08:14:24	5760/5760	U--MCZ	200	updated ('OK')	text/css	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/css/lfonts.css	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/css/lfonts.css	(from https://www.drserkanaygin.com/)
08:14:24	200929/200929	U--MCZ	200	updated ('OK')	text/css	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/build/css/allv-bc0f48e4b8.css	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/build/css/allv-bc0f48e4b8.css	(from https://www.drserkanaygin.com/)
08:14:26	19093/19093	U--MCZ	200	updated ('OK')	image/jpeg	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/images/others/video-cover_covid19.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/images/others/video-cover_covid19.jpg	(from https://www.drserkanaygin.com/)
08:14:26	14756/14756	U--MCZ	200	updated ('OK')	image/png	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/images/slider/sac_ekim_analizi_500x500-min.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/images/slider/sac_ekim_analizi_500x500-min.png	(from https://www.drserkanaygin.com/)
08:14:26	62926/62926	U--MCZ	200	updated ('OK')	image/png	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/images/others/beforeAfterBg.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/images/others/beforeAfterBg.png	(from https://www.drserkanaygin.com/)
08:14:26	114650/114650	U--MCZ	200	updated ('OK')	image/jpeg	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/images/uploads/before-after/3311-7799-1599203421.jpg	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/images/uploads/before-after/3311-7799-1599203421.jpg	(from https://www.drserkanaygin.com/)
08:14:26	62543/62543	U--MCZ	200	updated ('OK')	image/png	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/images/others/drserkanaygin_373x629-min.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/images/others/drserkanaygin_373x629-min.png	(from https://www.drserkanaygin.com/)
08:14:26	9145/9145	U-----	200	untouched ('')	image/jpeg	etag:%2260584d06-23b9%22	https://images.provenexpert.com/99/58/658bee2ab4dc1f3607297d290e23/dr-serkan-aygin_full_1616399624.jpg	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/images.provenexpert.com/99/58/658bee2ab4dc1f3607297d290e23/dr-serkan-aygin_full_1616399624.jpg	(from https://www.drserkanaygin.com/)
08:14:28	88144/88144	U--MCZ	200	updated ('OK')	application/javascript	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/js/jquery.min.js	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/js/jquery.min.js	(from https://www.drserkanaygin.com/)
08:14:30	65065/65065	U--MCZ	200	updated ('OK')	image/png	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/images/others/flags.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/images/others/flags.png	(from https://bulut.drserkanaygin.com/build/css/allv-bc0f48e4b8.css)
08:14:30	424252/424252	U--MCZ	200	updated ('OK')	application/javascript	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/build/js/allv-4c1b04ede5.js	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/build/js/allv-4c1b04ede5.js	(from https://www.drserkanaygin.com/)
08:14:30	2384/2384	U--MCZ	200	updated ('OK')	image/png	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/wp-content/uploads/2017/10/sagaltok_kesikli_bosluk_gri-min.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/wp-content/uploads/2017/10/sagaltok_kesikli_bosluk_gri-min.png	(from https://bulut.drserkanaygin.com/build/css/allv-bc0f48e4b8.css)
08:14:30	3223/3223	U--MCZ	200	updated ('OK')	image/png	etag:Wed,%2004%20Sep%202019%2010:46:28%20GMT	https://bulut.drserkanaygin.com/wp-content/uploads/2017/10/sagaltok_dolu_bosluk_gri-min.png	D:/Website%20(HTML%20TRACKER)/drserkanAygin.com/bulut.drserkanaygin.com/wp-content/uploads/2017/10/sagaltok_dolu_bosluk_gri-min.png	(from https://bulut.drserkanaygin.com/build/css/allv-bc0f48e4b8.css)
